property_id,status,tier,rent,yield
1333,Offplan,NONE,,
8423,Offplan,NONE,,
3167,Ready,R4,67200.0,5.17
3740,Offplan,NONE,,
1617,Offplan,NONE,,
4985,Unknown,NONE,,
3599,Ready,R4,62400.0,5.43
7574,Offplan,NONE,,
1685,Offplan,NONE,,
5222,Offplan,NONE,,
4078,Offplan,NONE,,
4828,Offplan,NONE,,
407,Offplan,NONE,,
4373,Offplan,NONE,,
6041,Offplan,NONE,,
4716,Offplan,NONE,,
4242,Offplan,NONE,,
4244,Offplan,NONE,,
5020,Offplan,NONE,,
6553,Offplan,NONE,,
4512,Offplan,NONE,,
655,Ready,R4,60480.0,5.04
6292,Offplan,NONE,,
2176,Offplan,NONE,,
6804,Offplan,NONE,,
5136,Offplan,NONE,,
2017,Offplan,NONE,,
776,Offplan,NONE,,
7694,Offplan,NONE,,
1604,Offplan,NONE,,
6176,Ready,R4,67200.0,4.48
5151,Offplan,NONE,,
1294,Offplan,NONE,,
1235,Offplan,NONE,,
5248,Offplan,NONE,,
1065,Offplan,NONE,,
5679,Offplan,NONE,,
3637,Offplan,NONE,,
6806,Offplan,NONE,,
3901,Ready,R3,61701.0,3.25
5525,Offplan,NONE,,
3714,Offplan,NONE,,
4758,Offplan,NONE,,
3286,Offplan,NONE,,
2675,Offplan,NONE,,
3022,Offplan,NONE,,
8433,Offplan,NONE,,
4049,Offplan,NONE,,
3696,Offplan,NONE,,
4083,Unknown,NONE,,
2252,Ready,R2,182400.0,3.58
2164,Offplan,NONE,,
6138,Offplan,NONE,,
5630,Offplan,NONE,,
2799,Offplan,NONE,,
3533,Ready,R3,55680.0,5.35
7292,Ready,R4,75200.0,4.63
5368,Offplan,NONE,,
3166,Offplan,NONE,,
1954,Offplan,NONE,,
1113,Ready,R4,134400.0,5.31
2821,Offplan,NONE,,
8161,Offplan,NONE,,
3098,Offplan,NONE,,
7460,Offplan,NONE,,
1559,Offplan,NONE,,
5097,Offplan,NONE,,
3973,Offplan,NONE,,
2033,Offplan,NONE,,
7408,Offplan,NONE,,
2402,Offplan,NONE,,
7027,Offplan,NONE,,
2394,Offplan,NONE,,
3136,Offplan,NONE,,
8001,Offplan,NONE,,
7006,Offplan,NONE,,
4735,Offplan,NONE,,
3986,Offplan,NONE,,
5346,Offplan,NONE,,
5517,Offplan,NONE,,
3316,Offplan,NONE,,
6905,Offplan,NONE,,
5290,Offplan,NONE,,
3028,Offplan,NONE,,
6495,Offplan,NONE,,
863,Offplan,NONE,,
1607,Offplan,NONE,,
4806,Offplan,NONE,,
6919,Offplan,NONE,,
3046,Offplan,NONE,,
6822,Offplan,NONE,,
8019,Ready,R4,126720.0,5.12
852,Offplan,NONE,,
2414,Offplan,NONE,,
7004,Offplan,NONE,,
5787,Offplan,NONE,,
7841,Ready,R4,105600.0,5.53
565,Unknown,NONE,,
5108,Offplan,NONE,,
3828,Offplan,NONE,,
2889,Offplan,NONE,,
6274,Offplan,NONE,,
6904,Ready,R2,86400.0,9.28
7074,Offplan,NONE,,
1885,Offplan,NONE,,
6345,Offplan,NONE,,
6447,Offplan,NONE,,
5241,Offplan,NONE,,
5883,Offplan,NONE,,
7429,Offplan,NONE,,
6182,Offplan,NONE,,
6779,Offplan,NONE,,
3546,Offplan,NONE,,
3974,Offplan,NONE,,
8436,Offplan,NONE,,
1738,Offplan,NONE,,
3668,Ready,R4,86400.0,3.2
812,Offplan,NONE,,
3818,Offplan,NONE,,
1979,Offplan,NONE,,
7774,Offplan,NONE,,
7958,Offplan,NONE,,
502,Offplan,NONE,,
5388,Offplan,NONE,,
384,Offplan,NONE,,
5217,Offplan,NONE,,
484,Offplan,NONE,,
8410,Offplan,NONE,,
8186,Offplan,NONE,,
6475,Offplan,NONE,,
543,Offplan,NONE,,
4916,Offplan,NONE,,
1767,Offplan,NONE,,
8169,Offplan,NONE,,
6173,Offplan,NONE,,
4496,Offplan,NONE,,
2288,Offplan,NONE,,
2283,Offplan,NONE,,
7406,Offplan,NONE,,
7061,Ready,R4,172800.0,3.84
3033,Offplan,NONE,,
468,Offplan,NONE,,
392,Ready,R4,81600.0,3.17
3421,Offplan,NONE,,
6212,Offplan,NONE,,
7542,Offplan,NONE,,
6079,Offplan,NONE,,
3190,Ready,R4,144000.0,3.93
5116,Offplan,NONE,,
7820,Offplan,NONE,,
2969,Offplan,NONE,,
5609,Offplan,NONE,,
5959,Offplan,NONE,,
4254,Offplan,NONE,,
1476,Offplan,NONE,,
3999,Offplan,NONE,,
4918,Offplan,NONE,,
7930,Ready,R4,201961.0,2.58
1871,Offplan,NONE,,
7058,Offplan,NONE,,
7968,Offplan,NONE,,
2332,Offplan,NONE,,
5642,Offplan,NONE,,
3008,Offplan,NONE,,
7266,Ready,R2,110400.0,6.13
1074,Ready,R2,76800.0,6.14
4299,Unknown,NONE,,
1361,Offplan,NONE,,
1385,Offplan,NONE,,
6954,Ready,NONE,,
6473,Ready,R4,62400.0,6.57
6437,Offplan,NONE,,
4138,Offplan,NONE,,
6438,Offplan,NONE,,
7725,Offplan,NONE,,
4311,Offplan,NONE,,
6522,Offplan,NONE,,
2133,Offplan,NONE,,
693,Offplan,NONE,,
2378,Ready,R4,63280.0,6.42
7142,Offplan,NONE,,
2424,Offplan,NONE,,
6690,Ready,R2,65280.0,7.68
6715,Offplan,NONE,,
6909,Offplan,NONE,,
711,Offplan,NONE,,
1122,Offplan,NONE,,
1675,Offplan,NONE,,
4627,Offplan,NONE,,
3320,Offplan,NONE,,
7354,Offplan,NONE,,
5871,Offplan,NONE,,
4864,Offplan,NONE,,
5768,Offplan,NONE,,
6015,Offplan,NONE,,
2769,Offplan,NONE,,
1755,Offplan,NONE,,
3194,Ready,R2,336000.0,4.94
3426,Offplan,NONE,,
2733,Offplan,NONE,,
922,Offplan,NONE,,
3276,Ready,R2,100243.0,7.02
1208,Ready,R4,96000.0,4.57
5997,Offplan,NONE,,
6175,Offplan,NONE,,
7157,Ready,R2,134400.0,3.22
27,Offplan,NONE,,
2062,Offplan,NONE,,
3662,Offplan,NONE,,
1830,Offplan,NONE,,
1162,Offplan,NONE,,
1182,Offplan,NONE,,
2003,Offplan,NONE,,
7917,Offplan,NONE,,
5646,Offplan,NONE,,
4773,Offplan,NONE,,
553,Offplan,NONE,,
6316,Ready,R4,153600.0,2.79
2415,Offplan,NONE,,
1775,Offplan,NONE,,
7220,Offplan,NONE,,
5554,Offplan,NONE,,
1312,Offplan,NONE,,
2532,Offplan,NONE,,
1588,Offplan,NONE,,
2231,Offplan,NONE,,
6512,Offplan,NONE,,
1520,Offplan,NONE,,
5216,Ready,R2,124800.0,6.75
1746,Ready,R2,62400.0,6.57
7858,Offplan,NONE,,
6755,Offplan,NONE,,
1237,Offplan,NONE,,
6293,Offplan,NONE,,
3512,Offplan,NONE,,
7041,Offplan,NONE,,
2595,Offplan,NONE,,
5955,Offplan,NONE,,
1370,Offplan,NONE,,
6926,Offplan,NONE,,
1466,Offplan,NONE,,
6742,Offplan,NONE,,
6753,Offplan,NONE,,
3389,Offplan,NONE,,
3093,Offplan,NONE,,
4360,Offplan,NONE,,
5867,Offplan,NONE,,
2839,Offplan,NONE,,
7105,Offplan,NONE,,
2526,Offplan,NONE,,
1307,Offplan,NONE,,
2185,Ready,R2,86400.0,5.96
2859,Ready,R2,63360.0,7.2
5535,Offplan,NONE,,
7103,Offplan,NONE,,
2664,Offplan,NONE,,
3453,Ready,R2,45120.0,7.52
8233,Offplan,NONE,,
4345,Offplan,NONE,,
8334,Offplan,NONE,,
4963,Offplan,NONE,,
1504,Offplan,NONE,,
8452,Offplan,NONE,,
1134,Offplan,NONE,,
2006,Offplan,NONE,,
7100,Offplan,NONE,,
675,Offplan,NONE,,
1848,Ready,R4,67200.0,5.01
7299,Ready,R2,69120.0,6.29
641,Offplan,NONE,,
279,Offplan,NONE,,
4091,Offplan,NONE,,
5244,Offplan,NONE,,
7743,Offplan,NONE,,
8440,Offplan,NONE,,
125,Offplan,NONE,,
2192,Offplan,NONE,,
238,Offplan,NONE,,
5406,Offplan,NONE,,
160,Offplan,NONE,,
2435,Ready,NONE,,
4695,Ready,R2,86400.0,6.91
578,Offplan,NONE,,
8139,Offplan,NONE,,
2754,Offplan,NONE,,
8240,Offplan,NONE,,
1977,Offplan,NONE,,
4751,Offplan,NONE,,
526,Offplan,NONE,,
2785,Ready,R4,86400.0,5.08
802,Ready,R2,86400.0,4.2
5268,Offplan,NONE,,
6436,Ready,NONE,,
6044,Offplan,NONE,,
1671,Offplan,NONE,,
1856,Offplan,NONE,,
2761,Offplan,NONE,,
949,Offplan,NONE,,
5748,Offplan,NONE,,
5952,Offplan,NONE,,
7246,Ready,R4,78720.0,3.57
662,Offplan,NONE,,
4408,Offplan,NONE,,
2166,Ready,R2,105600.0,4.59
8439,Offplan,NONE,,
3218,Offplan,NONE,,
5427,Offplan,NONE,,
6915,Offplan,NONE,,
6799,Offplan,NONE,,
4286,Ready,R2,50880.0,5.5
5585,Offplan,NONE,,
3723,Offplan,NONE,,
7412,Ready,R4,69120.0,5.32
883,Offplan,NONE,,
3040,Offplan,NONE,,
5813,Offplan,NONE,,
2524,Offplan,NONE,,
5104,Ready,R2,105600.0,6.32
3504,Offplan,NONE,,
5793,Ready,R2,96000.0,4.29
7764,Offplan,NONE,,
7361,Offplan,NONE,,
4097,Offplan,NONE,,
1298,Ready,R4,278400.0,2.84
2917,Offplan,NONE,,
1650,Offplan,NONE,,
6050,Offplan,NONE,,
5983,Ready,R4,312000.0,1.21
6273,Offplan,NONE,,
3890,Offplan,NONE,,
2828,Offplan,NONE,,
5506,Offplan,NONE,,
4432,Ready,R2,81600.0,6.94
545,Offplan,NONE,,
5779,Offplan,NONE,,
6417,Offplan,NONE,,
1443,Offplan,NONE,,
4762,Ready,R2,72000.0,5.54
2266,Ready,R2,73652.0,5.67
6259,Offplan,NONE,,
1773,Offplan,NONE,,
1145,Offplan,NONE,,
3425,Offplan,NONE,,
3223,Offplan,NONE,,
7908,Offplan,NONE,,
5256,Offplan,NONE,,
213,Offplan,NONE,,
5797,Offplan,NONE,,
5381,Offplan,NONE,,
2563,Offplan,NONE,,
1582,Offplan,NONE,,
3600,Ready,R4,117600.0,4.7
3686,Offplan,NONE,,
5687,Offplan,NONE,,
3484,Offplan,NONE,,
4140,Ready,R2,45120.0,6.73
1372,Offplan,NONE,,
332,Offplan,NONE,,
1975,Offplan,NONE,,
3031,Offplan,NONE,,
7555,Offplan,NONE,,
1175,Ready,R2,120000.0,5.45
5936,Unknown,NONE,,
556,Ready,R4,86400.0,3.3
2606,Offplan,NONE,,
7265,Offplan,NONE,,
3809,Offplan,NONE,,
5846,Offplan,NONE,,
483,Offplan,NONE,,
1179,Offplan,NONE,,
4739,Offplan,NONE,,
3526,Offplan,NONE,,
5593,Ready,R2,163200.0,4.66
6006,Offplan,NONE,,
5513,Ready,R4,76800.0,5.49
2893,Offplan,NONE,,
4844,Offplan,NONE,,
124,Offplan,NONE,,
5547,Offplan,NONE,,
6337,Offplan,NONE,,
450,Offplan,NONE,,
2816,Ready,R3,43200.0,5.76
5741,Offplan,NONE,,
6947,Offplan,NONE,,
5862,Offplan,NONE,,
957,Offplan,NONE,,
3449,Offplan,NONE,,
632,Offplan,NONE,,
2721,Offplan,NONE,,
6243,Offplan,NONE,,
3801,Offplan,NONE,,
4196,Offplan,NONE,,
1050,Unknown,NONE,,
3655,Offplan,NONE,,
5772,Offplan,NONE,,
4967,Offplan,NONE,,
152,Ready,R2,76800.0,3.95
5408,Offplan,NONE,,
4240,Offplan,NONE,,
1641,Ready,R2,45120.0,5.64
408,Ready,R2,72000.0,6.0
7817,Offplan,NONE,,
3344,Offplan,NONE,,
2609,Offplan,NONE,,
5569,Offplan,NONE,,
6627,Ready,R2,154289.0,4.35
7409,Offplan,NONE,,
5986,Offplan,NONE,,
7483,Unknown,NONE,,
2199,Ready,R2,72000.0,4.36
2340,Offplan,NONE,,
4057,Offplan,NONE,,
5319,Ready,R2,124800.0,4.99
8352,Offplan,NONE,,
2406,Offplan,NONE,,
5047,Offplan,NONE,,
8327,Ready,R4,86400.0,3.73
3119,Ready,R4,187200.0,4.49
4099,Offplan,NONE,,
2279,Offplan,NONE,,
0,Offplan,NONE,,
1917,Offplan,NONE,,
7426,Ready,R2,86400.0,5.91
5,Ready,R2,115200.0,4.98
1687,Offplan,NONE,,
3473,Offplan,NONE,,
23,Offplan,NONE,,
7815,Offplan,NONE,,
8062,Unknown,NONE,,
1447,Unknown,NONE,,
2977,Offplan,NONE,,
1621,Offplan,NONE,,
1276,Offplan,NONE,,
7799,Ready,R3,54331.0,5.72
4988,Offplan,NONE,,
7139,Offplan,NONE,,
7529,Offplan,NONE,,
8250,Offplan,NONE,,
3782,Offplan,NONE,,
1883,Offplan,NONE,,
5820,Offplan,NONE,,
2236,Ready,R4,73347.0,3.49
3035,Offplan,NONE,,
7746,Offplan,NONE,,
4856,Offplan,NONE,,
4795,Offplan,NONE,,
4513,Ready,R2,220800.0,4.01
2123,Offplan,NONE,,
3150,Ready,R4,201600.0,3.88
2601,Offplan,NONE,,
6185,Offplan,NONE,,
7310,Offplan,NONE,,
7109,Offplan,NONE,,
7392,Offplan,NONE,,
1640,Offplan,NONE,,
4489,Offplan,NONE,,
517,Offplan,NONE,,
156,Offplan,NONE,,
5245,Offplan,NONE,,
5715,Offplan,NONE,,
5919,Offplan,NONE,,
1082,Offplan,NONE,,
7461,Ready,R3,61701.0,4.5
5710,Offplan,NONE,,
4174,Offplan,NONE,,
1615,Offplan,NONE,,
1236,Offplan,NONE,,
3524,Offplan,NONE,,
6217,Ready,R4,122880.0,3.0
5075,Ready,R4,139200.0,3.24
2178,Ready,R2,43200.0,5.92
7633,Offplan,NONE,,
6012,Offplan,NONE,,
5843,Offplan,NONE,,
31,Offplan,NONE,,
7145,Unknown,NONE,,
6042,Offplan,NONE,,
7427,Offplan,NONE,,
7953,Ready,R4,327360.0,2.56
6727,Offplan,NONE,,
3917,Offplan,NONE,,
1373,Offplan,NONE,,
3547,Offplan,NONE,,
1599,Offplan,NONE,,
583,Offplan,NONE,,
6973,Offplan,NONE,,
6166,Offplan,NONE,,
7399,Offplan,NONE,,
7687,Offplan,NONE,,
6223,Offplan,NONE,,
5903,Offplan,NONE,,
1821,Ready,R4,100800.0,4.2
1471,Offplan,NONE,,
1456,Offplan,NONE,,
6099,Ready,R2,220800.0,3.68
7654,Offplan,NONE,,
6842,Offplan,NONE,,
8105,Offplan,NONE,,
4007,Offplan,NONE,,
2952,Offplan,NONE,,
1825,Offplan,NONE,,
7874,Offplan,NONE,,
3378,Offplan,NONE,,
1178,Offplan,NONE,,
623,Offplan,NONE,,
3960,Offplan,NONE,,
5327,Offplan,NONE,,
7952,Offplan,NONE,,
547,Offplan,NONE,,
8350,Offplan,NONE,,
8203,Offplan,NONE,,
2710,Offplan,NONE,,
4324,Offplan,NONE,,
1682,Offplan,NONE,,
2170,Ready,R4,121928.0,4.35
4802,Offplan,NONE,,
6683,Offplan,NONE,,
8265,Offplan,NONE,,
3043,Ready,R3,38400.0,3.84
5423,Offplan,NONE,,
7848,Ready,R4,91200.0,4.35
4435,Offplan,NONE,,
7182,Offplan,NONE,,
8057,Ready,R2,172800.0,3.84
2644,Offplan,NONE,,
5370,Ready,R4,86400.0,3.46
717,Ready,R4,158400.0,3.52
7094,Offplan,NONE,,
5520,Offplan,NONE,,
1391,Offplan,NONE,,
4530,Offplan,NONE,,
6585,Offplan,NONE,,
585,Offplan,NONE,,
5024,Offplan,NONE,,
2197,Unknown,NONE,,
1692,Offplan,NONE,,
7944,Offplan,NONE,,
5792,Offplan,NONE,,
2198,Offplan,NONE,,
8212,Offplan,NONE,,
5546,Offplan,NONE,,
4936,Offplan,NONE,,
7170,Ready,R2,78720.0,4.5
2124,Unknown,NONE,,
768,Offplan,NONE,,
871,Offplan,NONE,,
866,Offplan,NONE,,
8006,Offplan,NONE,,
5195,Offplan,NONE,,
7017,Offplan,NONE,,
1439,Offplan,NONE,,
3457,Offplan,NONE,,
5407,Ready,R4,134400.0,5.23
7366,Offplan,NONE,,
3806,Offplan,NONE,,
3580,Offplan,NONE,,
7349,Ready,R2,317520.0,5.29
7160,Offplan,NONE,,
1205,Offplan,NONE,,
2646,Offplan,NONE,,
7575,Offplan,NONE,,
6601,Offplan,NONE,,
7035,Offplan,NONE,,
6880,Offplan,NONE,,
3436,Offplan,NONE,,
7672,Offplan,NONE,,
4343,Offplan,NONE,,
3076,Offplan,NONE,,
5666,Offplan,NONE,,
6191,Offplan,NONE,,
4975,Ready,R4,120000.0,2.67
5236,Offplan,NONE,,
2677,Offplan,NONE,,
1308,Offplan,NONE,,
4504,Offplan,NONE,,
7005,Ready,R3,43200.0,4.4
1756,Offplan,NONE,,
564,Ready,R4,192000.0,1.75
5110,Offplan,NONE,,
2235,Offplan,NONE,,
5610,Offplan,NONE,,
5866,Offplan,NONE,,
533,Ready,R4,86400.0,3.32
1045,Offplan,NONE,,
1774,Offplan,NONE,,
3498,Offplan,NONE,,
1642,Offplan,NONE,,
2505,Ready,R4,120019.0,5.22
6820,Unknown,NONE,,
8297,Offplan,NONE,,
3683,Offplan,NONE,,
542,Offplan,NONE,,
1435,Offplan,NONE,,
789,Offplan,NONE,,
339,Offplan,NONE,,
5322,Offplan,NONE,,
5059,Offplan,NONE,,
1548,Offplan,NONE,,
668,Offplan,NONE,,
2470,Offplan,NONE,,
7395,Offplan,NONE,,
4938,Ready,R4,105600.0,3.06
1706,Offplan,NONE,,
1522,Offplan,NONE,,
6587,Offplan,NONE,,
546,Offplan,NONE,,
1258,Offplan,NONE,,
1238,Offplan,NONE,,
2114,Offplan,NONE,,
4953,Offplan,NONE,,
8068,Offplan,NONE,,
8342,Offplan,NONE,,
7769,Offplan,NONE,,
316,Offplan,NONE,,
1390,Offplan,NONE,,
975,Offplan,NONE,,
4665,Ready,R4,139200.0,3.09
6281,Offplan,NONE,,
5526,Offplan,NONE,,
6219,Offplan,NONE,,
7622,Ready,R4,110400.0,4.09
6391,Offplan,NONE,,
8351,Offplan,NONE,,
6611,Offplan,NONE,,
4165,Ready,R2,187200.0,5.72
7791,Offplan,NONE,,
3690,Offplan,NONE,,
5658,Offplan,NONE,,
2001,Offplan,NONE,,
5712,Ready,R4,1872000.0,7.49
5744,Offplan,NONE,,
5608,Offplan,NONE,,
2908,Offplan,NONE,,
1949,Offplan,NONE,,
6997,Offplan,NONE,,
7959,Offplan,NONE,,
2829,Offplan,NONE,,
7123,Offplan,NONE,,
115,Offplan,NONE,,
5366,Ready,R4,451201.0,4.24
6351,Offplan,NONE,,
6161,Offplan,NONE,,
590,Offplan,NONE,,
206,Offplan,NONE,,
4839,Offplan,NONE,,
3235,Offplan,NONE,,
3186,Offplan,NONE,,
6503,Offplan,NONE,,
1080,Offplan,NONE,,
3345,Offplan,NONE,,
2575,Offplan,NONE,,
3746,Offplan,NONE,,
1784,Offplan,NONE,,
2381,Ready,R3,59904.0,3.74
6400,Offplan,NONE,,
6411,Offplan,NONE,,
2071,Offplan,NONE,,
2466,Offplan,NONE,,
5306,Offplan,NONE,,
179,Offplan,NONE,,
3614,Offplan,NONE,,
4582,Offplan,NONE,,
718,Offplan,NONE,,
6003,Ready,R4,216720.0,1.92
6152,Offplan,NONE,,
1199,Offplan,NONE,,
1098,Offplan,NONE,,
1141,Offplan,NONE,,
5450,Offplan,NONE,,
4074,Offplan,NONE,,
2121,Offplan,NONE,,
8054,Offplan,NONE,,
4926,Offplan,NONE,,
1592,Offplan,NONE,,
6857,Offplan,NONE,,
1455,Offplan,NONE,,
227,Offplan,NONE,,
7578,Offplan,NONE,,
794,Offplan,NONE,,
1826,Offplan,NONE,,
2270,Offplan,NONE,,
1554,Offplan,NONE,,
728,Offplan,NONE,,
3248,Offplan,NONE,,
1413,Offplan,NONE,,
953,Offplan,NONE,,
6246,Ready,R2,240000.0,2.4
7128,Offplan,NONE,,
7907,Offplan,NONE,,
224,Offplan,NONE,,
555,Offplan,NONE,,
