property_id,purchase_price_aed,official_dld_fee_status,official_dld_fee_aed,dld_buyer_share_pct,trustee_fee_status,trustee_fee_aed,title_deed_fee_status,title_deed_fee_aed,knowledge_fee_status,knowledge_fee_aed,innovation_fee_status,innovation_fee_aed,broker_purchase_status,developer_admin_status,acquisition_calculation_level,official_acquisition_fees_aed,known_acquisition_costs_aed,complete_acquisition_costs_aed,total_cash_invested_aed,missing_components
7780,725000.0,OFFICIAL_VERIFIED,14500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14770.0,14770.0,,,trustee_office_fee|broker_purchase_commission
107,1100000.0,OFFICIAL_VERIFIED,22000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22270.0,22270.0,,,trustee_office_fee|broker_purchase_commission
914,580000.0,OFFICIAL_VERIFIED,11600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,11870.0,11870.0,,,trustee_office_fee|broker_purchase_commission
6630,1500000.0,OFFICIAL_VERIFIED,30000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,30270.0,30270.0,,,trustee_office_fee|broker_purchase_commission
800,1420000.0,OFFICIAL_VERIFIED,28400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,28670.0,28670.0,,,trustee_office_fee|broker_purchase_commission
7669,625000.0,OFFICIAL_VERIFIED,12500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,12770.0,12770.0,,,trustee_office_fee|broker_purchase_commission
5582,2900000.0,OFFICIAL_VERIFIED,58000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,58270.0,58270.0,,,trustee_office_fee|broker_purchase_commission
414,1020000.0,OFFICIAL_VERIFIED,20400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,20670.0,20670.0,,,trustee_office_fee|broker_purchase_commission
2184,6500000.0,OFFICIAL_VERIFIED,130000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,130270.0,130270.0,,,trustee_office_fee|broker_purchase_commission
5579,2000000.0,OFFICIAL_VERIFIED,40000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,40270.0,40270.0,,,trustee_office_fee|broker_purchase_commission
184,865110.0,OFFICIAL_VERIFIED,17302.2,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17572.2,17572.2,,,trustee_office_fee|broker_purchase_commission
4461,2767000.0,OFFICIAL_VERIFIED,55340.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,55610.0,55610.0,,,trustee_office_fee|broker_purchase_commission
2313,1100000.0,OFFICIAL_VERIFIED,22000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22270.0,22270.0,,,trustee_office_fee|broker_purchase_commission
5683,1500000.0,OFFICIAL_VERIFIED,30000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,30270.0,30270.0,,,trustee_office_fee|broker_purchase_commission
3522,1820770.0,OFFICIAL_VERIFIED,36415.4,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,36685.4,36685.4,,,trustee_office_fee|broker_purchase_commission
3451,1100000.0,OFFICIAL_VERIFIED,22000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22270.0,22270.0,,,trustee_office_fee|broker_purchase_commission
4817,1000000.0,OFFICIAL_VERIFIED,20000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,20270.0,20270.0,,,trustee_office_fee|broker_purchase_commission
5801,690000.0,OFFICIAL_VERIFIED,13800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14070.0,14070.0,,,trustee_office_fee|broker_purchase_commission
3265,950000.0,OFFICIAL_VERIFIED,19000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19270.0,19270.0,,,trustee_office_fee|broker_purchase_commission
5303,650000.0,OFFICIAL_VERIFIED,13000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,13270.0,13270.0,,,trustee_office_fee|broker_purchase_commission
8120,925000.0,OFFICIAL_VERIFIED,18500.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,18770.0,18770.0,,,trustee_office_fee|broker_purchase_commission
5528,3700000.0,OFFICIAL_VERIFIED,74000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,74270.0,74270.0,,,trustee_office_fee|broker_purchase_commission
7449,2800000.0,OFFICIAL_VERIFIED,56000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,56270.0,56270.0,,,trustee_office_fee|broker_purchase_commission
6056,6300000.0,OFFICIAL_VERIFIED,126000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,126270.0,126270.0,,,trustee_office_fee|broker_purchase_commission
1656,987000.0,OFFICIAL_VERIFIED,19740.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,20010.0,20010.0,,,trustee_office_fee|broker_purchase_commission
7378,2900000.0,OFFICIAL_VERIFIED,58000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,58270.0,58270.0,,,trustee_office_fee|broker_purchase_commission
1355,2800000.0,OFFICIAL_VERIFIED,56000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,56270.0,56270.0,,,trustee_office_fee|broker_purchase_commission
7918,1990000.0,OFFICIAL_VERIFIED,39800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,40070.0,40070.0,,,trustee_office_fee|broker_purchase_commission
5431,700000.0,OFFICIAL_VERIFIED,14000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,14270.0,14270.0,,,trustee_office_fee|broker_purchase_commission
1118,1800000.0,OFFICIAL_VERIFIED,36000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,36270.0,36270.0,,,trustee_office_fee|broker_purchase_commission
2620,1516000.0,OFFICIAL_VERIFIED,30320.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,30590.0,30590.0,,,trustee_office_fee|broker_purchase_commission
2965,2500000.0,OFFICIAL_VERIFIED,50000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50270.0,50270.0,,,trustee_office_fee|broker_purchase_commission
3766,2500000.0,OFFICIAL_VERIFIED,50000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50270.0,50270.0,,,trustee_office_fee|broker_purchase_commission
6032,1350000.0,OFFICIAL_VERIFIED,27000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,27270.0,27270.0,,,trustee_office_fee|broker_purchase_commission
1227,4290000.0,OFFICIAL_VERIFIED,85800.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,86070.0,86070.0,,,trustee_office_fee|broker_purchase_commission
5652,2200000.0,OFFICIAL_VERIFIED,44000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,44270.0,44270.0,,,trustee_office_fee|broker_purchase_commission
6113,2000000.0,OFFICIAL_VERIFIED,40000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,40270.0,40270.0,,,trustee_office_fee|broker_purchase_commission
5860,4900000.0,OFFICIAL_VERIFIED,98000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,98270.0,98270.0,,,trustee_office_fee|broker_purchase_commission
2951,1060000.0,OFFICIAL_VERIFIED,21200.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,21470.0,21470.0,,,trustee_office_fee|broker_purchase_commission
2265,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
7137,1687500.0,OFFICIAL_VERIFIED,33750.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34020.0,34020.0,,,trustee_office_fee|broker_purchase_commission
5156,3150000.0,OFFICIAL_VERIFIED,63000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,63270.0,63270.0,,,trustee_office_fee|broker_purchase_commission
3167,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
3599,1150000.0,OFFICIAL_VERIFIED,23000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,23270.0,23270.0,,,trustee_office_fee|broker_purchase_commission
4716,1488320.0,OFFICIAL_VERIFIED,29766.4,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,30036.4,30036.4,,,trustee_office_fee|broker_purchase_commission
6553,1101000.0,OFFICIAL_VERIFIED,22020.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22290.0,22290.0,,,trustee_office_fee|broker_purchase_commission
655,1200000.0,OFFICIAL_VERIFIED,24000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,24270.0,24270.0,,,trustee_office_fee|broker_purchase_commission
6176,1500000.0,OFFICIAL_VERIFIED,30000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,30270.0,30270.0,,,trustee_office_fee|broker_purchase_commission
3901,1900000.0,OFFICIAL_VERIFIED,38000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,38270.0,38270.0,,,trustee_office_fee|broker_purchase_commission
2252,5100000.0,OFFICIAL_VERIFIED,102000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,102270.0,102270.0,,,trustee_office_fee|broker_purchase_commission
3533,1041600.0,OFFICIAL_VERIFIED,20832.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,21102.0,21102.0,,,trustee_office_fee|broker_purchase_commission
7292,1624350.0,OFFICIAL_VERIFIED,32487.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,32757.0,32757.0,,,trustee_office_fee|broker_purchase_commission
1113,2530000.0,OFFICIAL_VERIFIED,50600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,50870.0,50870.0,,,trustee_office_fee|broker_purchase_commission
5097,1904000.0,OFFICIAL_VERIFIED,38080.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,38350.0,38350.0,,,trustee_office_fee|broker_purchase_commission
8019,2477000.0,OFFICIAL_VERIFIED,49540.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,49810.0,49810.0,,,trustee_office_fee|broker_purchase_commission
7841,1908900.0,OFFICIAL_VERIFIED,38178.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,38448.0,38448.0,,,trustee_office_fee|broker_purchase_commission
6904,931000.0,OFFICIAL_VERIFIED,18620.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,18890.0,18890.0,,,trustee_office_fee|broker_purchase_commission
3668,2702660.0,OFFICIAL_VERIFIED,54053.2,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,54323.2,54323.2,,,trustee_office_fee|broker_purchase_commission
7061,4500000.0,OFFICIAL_VERIFIED,90000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,90270.0,90270.0,,,trustee_office_fee|broker_purchase_commission
392,2576780.0,OFFICIAL_VERIFIED,51535.6,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,51805.6,51805.6,,,trustee_office_fee|broker_purchase_commission
3190,3667000.0,OFFICIAL_VERIFIED,73340.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,73610.0,73610.0,,,trustee_office_fee|broker_purchase_commission
7930,7826920.0,OFFICIAL_VERIFIED,156538.4,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,156808.4,156808.4,,,trustee_office_fee|broker_purchase_commission
6954,2000000.0,OFFICIAL_VERIFIED,40000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,40270.0,40270.0,,,trustee_office_fee|broker_purchase_commission
6473,950000.0,OFFICIAL_VERIFIED,19000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19270.0,19270.0,,,trustee_office_fee|broker_purchase_commission
2378,985000.0,OFFICIAL_VERIFIED,19700.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19970.0,19970.0,,,trustee_office_fee|broker_purchase_commission
6690,849501.0,OFFICIAL_VERIFIED,16990.02,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17260.02,17260.02,,,trustee_office_fee|broker_purchase_commission
3194,6800000.0,OFFICIAL_VERIFIED,136000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,136270.0,136270.0,,,trustee_office_fee|broker_purchase_commission
3276,1428000.0,OFFICIAL_VERIFIED,28560.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,28830.0,28830.0,,,trustee_office_fee|broker_purchase_commission
1208,2100000.0,OFFICIAL_VERIFIED,42000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,42270.0,42270.0,,,trustee_office_fee|broker_purchase_commission
7157,4180000.0,OFFICIAL_VERIFIED,83600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,83870.0,83870.0,,,trustee_office_fee|broker_purchase_commission
5646,1701520.0,OFFICIAL_VERIFIED,34030.4,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34300.4,34300.4,,,trustee_office_fee|broker_purchase_commission
6316,5500000.0,OFFICIAL_VERIFIED,110000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,110270.0,110270.0,,,trustee_office_fee|broker_purchase_commission
1588,1811000.0,OFFICIAL_VERIFIED,36220.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,36490.0,36490.0,,,trustee_office_fee|broker_purchase_commission
5216,1850000.0,OFFICIAL_VERIFIED,37000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,37270.0,37270.0,,,trustee_office_fee|broker_purchase_commission
1746,950000.0,OFFICIAL_VERIFIED,19000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,19270.0,19270.0,,,trustee_office_fee|broker_purchase_commission
2185,1450000.0,OFFICIAL_VERIFIED,29000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,29270.0,29270.0,,,trustee_office_fee|broker_purchase_commission
2859,880000.0,OFFICIAL_VERIFIED,17600.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,17870.0,17870.0,,,trustee_office_fee|broker_purchase_commission
3453,600000.0,OFFICIAL_VERIFIED,12000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,12270.0,12270.0,,,trustee_office_fee|broker_purchase_commission
7299,1099000.0,OFFICIAL_VERIFIED,21980.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,22250.0,22250.0,,,trustee_office_fee|broker_purchase_commission
4695,1250000.0,OFFICIAL_VERIFIED,25000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,25270.0,25270.0,,,trustee_office_fee|broker_purchase_commission
2785,1700000.0,OFFICIAL_VERIFIED,34000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,34270.0,34270.0,,,trustee_office_fee|broker_purchase_commission
802,2057000.0,OFFICIAL_VERIFIED,41140.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,41410.0,41410.0,,,trustee_office_fee|broker_purchase_commission
2166,2300000.0,OFFICIAL_VERIFIED,46000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,46270.0,46270.0,,,trustee_office_fee|broker_purchase_commission
4286,924374.0,OFFICIAL_VERIFIED,18487.48,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,18757.48,18757.48,,,trustee_office_fee|broker_purchase_commission
7412,1300000.0,OFFICIAL_VERIFIED,26000.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,26270.0,26270.0,,,trustee_office_fee|broker_purchase_commission
5104,1670000.0,OFFICIAL_VERIFIED,33400.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,33670.0,33670.0,,,trustee_office_fee|broker_purchase_commission
5793,2238000.0,OFFICIAL_VERIFIED,44760.0,2.0,MISSING,,OFFICIAL_VERIFIED,250.0,OFFICIAL_VERIFIED,10.0,OFFICIAL_VERIFIED,10.0,MISSING,MISSING,OFFICIAL_ACQUISITION_COSTS,45030.0,45030.0,,,trustee_office_fee|broker_purchase_commission
